iter,x,y,in_circle,pi_appx
3375,-0.353171,0.964781,0,3.15852
3376,-0.196545,0.858268,1,3.15877
3377,0.136605,0.507966,1,3.15902
3378,-0.828176,-0.34609,1,3.15927
3379,0.363242,0.0376,1,3.15951
3380,-0.198132,0.563511,1,3.15976
3381,-0.135445,0.956784,1,3.16001
3382,0.435085,-0.488311,1,3.16026
3383,-0.582128,0.278337,1,3.16051
3384,0.99823,0.820851,0,3.15957
3385,0.749069,-0.252213,1,3.15982
3386,0.486358,-0.188793,1,3.16007
3387,-0.0202039,-0.249527,1,3.16032
3388,0.49057,0.468657,1,3.16057
3389,-0.123482,0.816944,1,3.16081
3390,-0.0677532,-0.509614,1,3.16106
3391,0.961362,0.53763,0,3.16013
3392,-0.432277,-0.976927,0,3.1592
3393,0.549594,0.701703,1,3.15945
3394,-0.175975,-0.596228,1,3.15969
3395,-0.224257,0.469328,1,3.15994
3396,0.529695,0.217848,1,3.16019
3397,-0.330403,0.39309,1,3.16044
3398,0.102606,0.986022,1,3.16068
3399,0.345907,-0.901727,1,3.16093
3400,0.75737,-0.207837,1,3.16118
3401,0.369896,-0.562901,1,3.16142
3402,-0.705732,-0.834096,0,3.16049
3403,0.361045,-0.0732467,1,3.16074
3404,0.0335714,-0.469267,1,3.16099
3405,-0.102179,0.286211,1,3.16123
3406,-0.544162,-0.468779,1,3.16148
3407,-0.214796,0.882744,1,3.16173
3408,-0.887139,-0.447598,1,3.16197
3409,0.74852,0.900873,0,3.16104
3410,0.369957,-0.258072,1,3.16129
3411,0.615028,-0.953122,0,3.16036
3412,-0.45767,0.849539,1,3.16061
3413,-0.953122,-0.39895,0,3.15968
3414,0.990234,-0.805469,0,3.15876
3415,-0.1128,-0.37075,1,3.159
3416,0.731307,0.0762986,1,3.15925
3417,0.181163,0.168284,1,3.1595
3418,0.136849,0.936397,1,3.15974
3419,-0.0632973,-0.804676,1,3.15999
3420,0.271928,0.588903,1,3.16023
3421,-0.315083,-0.803638,1,3.16048
3422,0.441983,-0.170848,1,3.16072
3423,-0.095709,-0.856925,1,3.16097
3424,-0.490203,-0.266374,1,3.16122
3425,-0.629494,-0.306171,1,3.16146
3426,-0.455594,0.963865,0,3.16054
3427,0.494659,-0.570897,1,3.16078
3428,0.363914,0.386559,1,3.16103
3429,0.711774,0.934871,0,3.1601
3430,0.53586,0.323628,1,3.16035
3431,-0.0163584,0.545566,1,3.16059
3432,-0.603125,0.742111,1,3.16084
3433,-0.523653,0.560947,1,3.16108
3434,-0.34487,-0.300983,1,3.16133
3435,-0.523225,-0.253556,1,3.16157
3436,-0.86425,0.352561,1,3.16182
3437,-0.390649,0.932796,0,3.1609
3438,-0.765306,-0.148508,1,3.16114
3439,-0.583349,-0.475615,1,3.16138
3440,0.641763,0.416896,1,3.16163
3441,0.365501,-0.268388,1,3.16187
3442,-0.105048,-0.0728194,1,3.16212
3443,-0.659159,0.337118,1,3.16236
3444,-0.669291,0.319783,1,3.1626
3445,0.691937,0.810779,0,3.16168
3446,-0.0100714,-0.878472,1,3.16193
3447,0.889703,-0.416102,1,3.16217
3448,0.043948,0.420924,1,3.16241
3449,0.861564,-0.702924,0,3.1615
3450,0.302875,0.593298,1,3.16174
3451,0.0639077,0.832387,1,3.16198
3452,-0.632241,-0.906366,0,3.16107
3453,-0.644693,0.943051,0,3.16015
3454,-0.00903375,-0.372093,1,3.16039
3455,0.733077,-0.705365,0,3.15948
3456,-0.795642,0.0147104,1,3.15972
3457,0.995483,-0.272539,0,3.15881
3458,-0.218702,0.0525545,1,3.15905
3459,-0.607459,-0.445401,1,3.15929
3460,-0.408228,-0.297565,1,3.15954
3461,0.327779,-0.292132,1,3.15978
3462,0.415614,0.899591,1,3.16002
3463,-0.827931,-0.456327,1,3.16027
3464,0.774461,-0.693463,0,3.15935
3465,0.25502,-0.878472,1,3.1596
3466,0.346029,-0.679485,1,3.15984
3467,-0.907038,0.767991,0,3.15893
3468,0.523286,0.646829,1,3.15917
3469,-0.0806934,0.737472,1,3.15941
3470,0.679973,-0.249222,1,3.15965
3471,0.576512,0.784472,1,3.1599
3472,0.70622,0.502289,1,3.16014
3473,-0.164866,0.457364,1,3.16038
3474,-0.624184,-0.677165,1,3.16062
3475,-0.79906,-0.07227,1,3.16086
3476,-0.891595,-0.849783,0,3.15995
3477,0.272172,0.167735,1,3.1602
3478,0.688335,-0.468962,1,3.16044
3479,-0.289629,0.2867,1,3.16068
3480,0.502777,-0.844656,1,3.16092
3481,0.887872,0.841421,0,3.16001
3482,-0.136849,0.145212,1,3.16025
3483,0.271684,0.930843,1,3.16049
3484,0.969725,0.408899,0,3.15959
3485,-0.389611,-0.111274,1,3.15983
3486,-0.916743,-0.62516,0,3.15892
3487,-0.017335,-0.613258,1,3.15916
3488,-0.532137,-0.582921,1,3.1594
3489,0.771898,0.759568,0,3.1585
3490,0.663554,0.283526,1,3.15874
3491,-0.37014,-0.634743,1,3.15898
3492,0.654764,0.841421,0,3.15808
3493,0.490386,0.79436,1,3.15832
3494,-0.504059,-0.547946,1,3.15856
3495,-0.303546,0.73735,1,3.1588
3496,0.956174,-0.713728,0,3.15789
3497,-0.696698,-0.673808,1,3.15814
3498,0.745651,-0.106208,1,3.15838
3499,-0.38015,-0.239211,1,3.15862
3500,-0.112678,-0.660746,1,3.15886
3501,0.050235,0.0322285,1,3.1591
3502,0.795398,0.217543,1,3.15934
3503,0.299701,-0.442776,1,3.15958
3504,0.622841,-0.140573,1,3.15982
3505,-0.994812,-0.465055,0,3.15892
3506,-0.558445,0.0422999,1,3.15916
3507,-0.14454,0.838369,1,3.1594
3508,-0.183056,0.516633,1,3.15964
3509,0.260331,0.254166,1,3.15987
3510,-0.660929,-0.338827,1,3.16011
3511,0.634682,0.882256,0,3.15921
3512,0.674113,0.580663,1,3.15945
3513,-0.642373,-0.491912,1,3.15969
3514,0.69682,-0.0445584,1,3.15993
3515,-0.52994,0.760422,1,3.16017
3516,-0.731185,-0.0399194,1,3.16041
3517,0.172862,0.865653,1,3.16065
3518,-0.777208,0.558445,1,3.16089
3519,-0.811817,0.814015,0,3.15999
3520,0.116767,0.491729,1,3.16023
3521,-0.952512,-0.253006,1,3.16047
3522,-0.680095,0.269792,1,3.1607
3523,-0.6334,0.3807,1,3.16094
3524,0.99414,-0.520906,0,3.16005
3525,0.172252,-0.72386,1,3.16028
3526,0.530733,-0.280535,1,3.16052
3527,0.341879,-0.22914,1,3.16076
3528,-0.991516,-0.517915,0,3.15986
3529,0.21913,0.381798,1,3.1601
3530,-0.767137,0.281939,1,3.16034
3531,0.467436,0.494537,1,3.16058
3532,-0.0805713,0.355735,1,3.16082
3533,0.224806,0.149179,1,3.16105
3534,-0.415064,-0.760117,1,3.16129
3535,0.621498,-0.262528,1,3.16153
3536,0.70799,-0.460966,1,3.16176
3537,0.723433,0.421596,1,3.162
3538,-0.279009,-0.801257,1,3.16224
3539,-0.0354636,-0.911616,1,3.16248
3540,-0.602454,0.594702,1,3.16271
3541,0.129036,0.651956,1,3.16295
3542,-0.80376,-0.249649,1,3.16318
3543,0.947568,-0.485015,0,3.16229
3544,0.124214,-0.00274675,1,3.16253
3545,0.368736,-0.995727,0,3.16164
3546,-0.317402,-0.612708,1,3.16187
3547,-0.430629,0.590612,1,3.16211
3548,-0.543246,0.173228,1,3.16234
3549,-0.234756,-0.294391,1,3.16258
3550,0.913508,-0.333272,1,3.16282
3551,0.885064,-0.0291766,1,3.16305
3552,-0.0327168,0.789233,1,3.16329
3553,-0.829946,0.647073,0,3.1624
3554,-0.120491,-0.375328,1,3.16263
3555,-0.237014,-0.879753,1,3.16287
3556,-0.948788,0.2914,1,3.1631
3557,-0.654032,-0.764634,0,3.16222
3558,-0.726241,0.440029,1,3.16245
3559,0.893548,-0.711103,0,3.16156
3560,0.998108,-0.305194,0,3.16067
3561,-0.400171,0.495392,1,3.16091
3562,-0.81316,0.348349,1,3.16115
3563,0.0459012,-0.26143,1,3.16138
3564,0.311054,0.621986,1,3.16162
3565,-0.33431,-0.579747,1,3.16185
3566,0.0526155,-0.193737,1,3.16209
3567,0.577001,0.219618,1,3.16232
3568,0.278093,-0.407984,1,3.16256
3569,0.837331,-0.425807,1,3.16279
3570,0.843069,0.905573,0,3.1619
3571,-0.811756,-0.302509,1,3.16214
3572,0.791796,0.560154,1,3.16237
3573,0.350974,-0.0568272,1,3.16261
3574,0.513764,-0.963194,0,3.16172
3575,0.9342,-0.670512,0,3.16084
3576,-0.580358,-0.293841,1,3.16107
3577,-0.981444,0.0370506,1,3.16131
3578,0.699506,0.804126,0,3.16042
3579,-0.520418,-0.309101,1,3.16066
3580,-0.275163,0.474028,1,3.16089
3581,0.110297,-0.759141,1,3.16113
3582,-0.340902,0.188244,1,3.16136
3583,0.60813,0.251846,1,3.1616
3584,0.83605,0.860404,0,3.16071
3585,-0.512849,0.416529,1,3.16095
3586,-0.528841,0.961668,0,3.16007
3587,0.979186,-0.896295,0,3.15919
3588,0.267778,0.954099,1,3.15942
3589,0.984374,-0.245865,0,3.15854
3590,0.479094,-0.648111,1,3.15877
3591,0.136422,0.936153,1,3.15901
3592,-0.00891168,0.725203,1,3.15924
3593,-0.956723,0.874077,0,3.15836
3594,0.986449,0.956296,0,3.15748
3595,-0.234511,-0.737472,1,3.15772
3596,-0.246536,0.0637246,1,3.15795
3597,0.595617,-0.822377,0,3.15708
3598,0.202222,-0.0951596,1,3.15731
3599,0.201428,0.898187,1,3.15754
3600,-0.350546,-0.930965,1,3.15778
3601,0.194531,0.449918,1,3.15801
3602,0.43655,0.275896,1,3.15825
3603,0.186901,0.685223,1,3.15848
3604,-0.0591467,0.588964,1,3.15871
3605,0.398828,-0.290118,1,3.15895
3606,0.545382,-0.241165,1,3.15918
3607,-0.120247,0.470427,1,3.15941
3608,0.126839,-0.991943,0,3.15854
3609,-0.595007,0.313374,1,3.15877
3610,0.626381,-0.431057,1,3.159
3611,-0.889031,0.330953,1,3.15924
3612,-0.735519,-0.711835,0,3.15836
3613,-0.0694012,-0.696637,1,3.15859
3614,-0.0363181,0.61106,1,3.15883
3615,0.892694,0.0515168,1,3.15906
3616,-0.460721,0.255997,1,3.15929
3617,-0.653604,-0.987487,0,3.15842
3618,0.22383,-0.106269,1,3.15865
3619,0.175243,0.850577,1,3.15888
3620,-0.915156,0.142892,1,3.15912
3621,-0.940243,0.914485,0,3.15824
3622,-0.0994323,-0.806446,1,3.15848
3623,-0.144113,-0.643289,1,3.15871
3624,0.0539584,0.373924,1,3.15894
3625,-0.852896,-0.275346,1,3.15917
3626,0.0103156,-0.0310688,1,3.1594
3627,0.0362571,-0.16395,1,3.15964
3628,-0.0618324,-0.393212,1,3.15987
3629,0.237075,-0.246719,1,3.1601
3630,-0.962339,0.524019,0,3.15923
3631,0.52994,0.667643,1,3.15946
3632,0.13868,0.0209974,1,3.15969
3633,0.6428,-0.494415,1,3.15992
3634,-0.86956,-0.576878,0,3.15905
3635,0.620521,-0.929073,0,3.15818
3636,-0.213697,-0.143319,1,3.15842
3637,0.745224,0.534212,1,3.15865
3638,-0.454923,-0.845327,1,3.15888
3639,0.0694012,0.0820973,1,3.15911
3640,0.812122,0.203931,1,3.15934
3641,0.62571,0.540194,1,3.15957
3642,-0.657999,0.0452909,1,3.1598
3643,-0.62632,-0.219801,1,3.16003
3644,0.267167,0.0416285,1,3.16026
3645,0.948972,0.725203,0,3.1594
3646,-0.668986,0.423549,1,3.15963
3647,-0.72618,0.764512,0,3.15876
3648,-0.106513,-0.473173,1,3.15899
3649,-0.904474,-0.607764,0,3.15813
3650,-0.733748,-0.965635,0,3.15726
3651,-0.488616,-0.11988,1,3.15749
3652,0.944149,-0.466459,0,3.15663
3653,0.545199,-0.201856,1,3.15686
3654,0.292071,-0.296771,1,3.15709
3655,0.837148,0.195569,1,3.15732
3656,0.253189,-0.55814,1,3.15755
3657,-0.490997,0.254471,1,3.15778
3658,0.637673,0.24971,1,3.15801
3659,0.268449,-0.771592,1,3.15824
3660,-0.443447,-0.822987,1,3.15847
3661,0.812855,0.479216,1,3.1587
3662,0.562962,-0.348105,1,3.15893
3663,-0.402429,-0.577428,1,3.15916
3664,0.0620155,-0.501434,1,3.15939
3665,-0.970396,0.198437,1,3.15962
3666,0.553745,-0.539523,1,3.15985
3667,-0.850821,0.874382,0,3.15899
3668,0.269609,0.53934,1,3.15921
3669,0.862785,-0.00207532,1,3.15944
3670,0.766892,-0.537325,1,3.15967
3671,0.788378,0.309162,1,3.1599
3672,-0.958249,0.594275,0,3.15904
3673,0.778185,0.424648,1,3.15927
3674,-0.27437,-0.40365,1,3.1595
3675,0.177867,0.308246,1,3.15973
3676,-0.0758713,-0.839956,1,3.15996
3677,-0.112189,-0.661845,1,3.16018
3678,0.265153,0.11396,1,3.16041
3679,0.286822,0.785204,1,3.16064
3680,0.715132,0.22383,1,3.16087
3681,0.0822194,-0.487518,1,3.1611
3682,0.727645,-0.00317402,1,3.16133
3683,0.147836,0.712202,1,3.16155
3684,0.286822,-0.19801,1,3.16178
3685,-0.58695,0.487518,1,3.16201
3686,-0.592504,-0.380883,1,3.16224
3687,0.865104,0.0970518,1,3.16246
3688,0.65513,-0.270158,1,3.16269
3689,0.726546,0.67039,1,3.16292
3690,0.247207,-0.338155,1,3.16314
3691,0.872185,0.209424,1,3.16337
3692,0.300006,-0.299823,1,3.1636
3693,-0.454496,-0.312641,1,3.16382
3694,-0.218153,0.276933,1,3.16405
3695,0.439663,0.0576207,1,3.16428
3696,0.736007,-0.447415,1,3.1645
3697,-0.797168,0.985473,0,3.16365
3698,-0.664836,0.501373,1,3.16387
3699,-0.566685,-0.885186,0,3.16302
3700,0.332052,-0.187572,1,3.16324
3701,-0.775926,0.68333,0,3.16239
3702,0.464506,-0.0789233,1,3.16261
3703,0.321675,0.2961,1,3.16284
3704,-0.61753,0.48001,1,3.16307
3705,0.960142,0.673808,0,3.16221
3706,-0.344137,0.585424,1,3.16244
3707,0.433681,-0.81554,1,3.16267
3708,0.426906,0.0693402,1,3.16289
3709,0.469999,-0.0254532,1,3.16312
3710,0.269914,-0.829457,1,3.16334
3711,-0.533297,-0.491912,1,3.16357
3712,-0.179576,0.897638,1,3.16379
3713,0.654032,0.330465,1,3.16402
3714,-0.263505,-0.605689,1,3.16424
3715,0.244644,0.866142,1,3.16447
3716,0.554355,0.623939,1,3.16469
3717,0.636208,0.064396,1,3.16492
3718,0.000793505,0.679668,1,3.16514
3719,0.725081,0.705671,0,3.16429
3720,0.326131,0.0385766,1,3.16452
3721,0.397363,0.179454,1,3.16474
3722,-0.782152,-0.931392,0,3.16389
3723,-0.742538,0.548495,1,3.16411
3724,0.859977,-0.898065,0,3.16327
3725,0.657877,0.710004,1,3.16349
3726,0.698407,0.387353,1,3.16371
3727,-0.908808,0.467192,0,3.16287
3728,0.476836,-0.766221,1,3.16309
3729,0.0101325,-0.676494,1,3.16331
3730,-0.896173,-0.341146,1,3.16354
3731,0.132943,-0.188,1,3.16376
3732,-0.0849051,-0.147958,1,3.16399
3733,-0.69798,0.172313,1,3.16421
3734,-0.108039,0.768235,1,3.16443
3735,-0.0454129,0.187511,1,3.16466
3736,-0.599524,-0.838186,0,3.16381
3737,-0.730819,0.994568,0,3.16297
3738,0.0117805,0.375755,1,3.16319
3739,0.0512116,0.678691,1,3.16341
3740,0.966917,-0.80492,0,3.16257
3741,-0.581945,0.466337,1,3.16279
3742,-0.150827,0.0817921,1,3.16301
3743,-0.651224,-0.67216,1,3.16324
3744,0.0259415,-0.901117,1,3.16346
3745,0.158579,-0.196972,1,3.16368
3746,0.422084,0.840261,1,3.16391
3747,0.962095,0.861503,0,3.16306
3748,0.188183,0.67509,1,3.16329
3749,0.187084,0.610938,1,3.16351
3750,-0.174083,-0.377159,1,3.16373
3751,0.202161,0.665995,1,3.16396
3752,-0.667338,0.168834,1,3.16418
3753,-0.880913,0.988708,0,3.16334
3754,0.928707,0.333394,1,3.16356
3755,-0.165293,-0.985045,1,3.16378
3756,0.927852,0.308246,1,3.164
3757,-0.627663,-0.121101,1,3.16423
3758,0.316426,0.971373,0,3.16338
3759,0.58756,-0.454251,1,3.16361
3760,0.601111,0.593054,1,3.16383
3761,-0.701032,-0.330159,1,3.16405
3762,0.488555,-0.953672,0,3.16321
3763,0.908198,-0.0145273,1,3.16343
3764,-0.0399194,-0.16627,1,3.16366
3765,-0.430873,-0.953183,0,3.16282
3766,-0.696881,-0.757798,0,3.16198
3767,-0.0278337,-0.872185,1,3.1622
3768,-0.337789,0.940792,1,3.16242
3769,0.803211,0.0939999,1,3.16264
3770,0.672221,-0.669352,1,3.16286
3771,-0.0593298,0.0601233,1,3.16309
3772,-0.264604,-0.0367454,1,3.16331
3773,0.45474,-0.354575,1,3.16353
3774,0.506928,0.335775,1,3.16375
3775,-0.531954,-0.361045,1,3.16397
3776,-0.851981,-0.621315,0,3.16314
3777,0.943722,0.887383,0,3.1623
3778,-0.0868583,0.947812,1,3.16252
3779,0.460172,0.217787,1,3.16274
3780,0.629738,-0.368736,1,3.16296
3781,-0.961546,-0.790942,0,3.16213
3782,-0.363364,0.187267,1,3.16235
3783,0.081609,-0.377525,1,3.16257
3784,0.741256,0.921504,0,3.16173
3785,0.489654,0.305133,1,3.16196
3786,-0.241592,0.319294,1,3.16218
3787,0.0139779,-0.621315,1,3.1624
3788,-0.805164,-0.755295,0,3.16156
3789,-0.0882012,0.526277,1,3.16178
3790,0.639871,0.017274,1,3.16201
3791,0.963682,-0.812,0,3.16117
3792,-0.574925,0.681072,1,3.16139
3793,-0.0828298,-0.518647,1,3.16161
3794,-0.88189,-0.222792,1,3.16183
3795,0.419215,-0.345419,1,3.16206
3796,0.408533,-0.0665934,1,3.16228
3797,-0.501984,0.889214,0,3.16144
3798,-0.0480376,-0.418483,1,3.16166
3799,-0.340353,-0.738326,1,3.16188
3800,-0.265885,-0.882805,1,3.16211
3801,-0.340475,-0.32082,1,3.16233
3802,0.516023,0.813465,1,3.16255
3803,0.0122078,-0.401636,1,3.16277
3804,-0.0760544,0.799609,1,3.16299
3805,0.302631,-0.656046,1,3.16321
3806,0.746994,0.420802,1,3.16343
3807,0.359824,0.83605,1,3.16365
3808,0.00311298,-0.712446,1,3.16387
3809,0.356833,-0.459623,1,3.16409
3810,0.338583,-0.669902,1,3.1643
3811,-0.100897,-0.545382,1,3.16452
3812,0.320393,0.168345,1,3.16474
3813,-0.837026,-0.0590246,1,3.16496
3814,-0.813038,-0.889031,0,3.16413
3815,0.148447,0.219801,1,3.16435
3816,0.61808,0.0971129,1,3.16457
3817,-0.893731,0.335836,1,3.16479
3818,-0.914057,0.889764,0,3.16396
3819,0.205396,0.409083,1,3.16418
3820,-0.647317,0.837331,0,3.16335
3821,-0.501251,0.984069,0,3.16252
3822,0.672526,0.51352,1,3.16274
3823,-0.745346,0.28847,1,3.16296
3824,0.265397,-0.451444,1,3.16318
3825,-0.287676,-0.784838,1,3.1634
3826,-0.37838,-0.0354636,1,3.16362
3827,0.326192,-0.16096,1,3.16384
3828,0.201733,-0.67332,1,3.16405
3829,-0.438625,0.281145,1,3.16427
3830,0.0922908,-0.975707,1,3.16449
3831,-0.697797,-0.266435,1,3.16471
3832,0.182506,-0.0076909,1,3.16493
3833,0.936092,0.457181,0,3.1641
3834,-0.577916,-0.812733,1,3.16432
3835,-0.824025,0.563206,1,3.16454
3836,-0.27614,-0.870292,1,3.16475
3837,0.684429,0.394067,1,3.16497
3838,0.0732467,-0.174876,1,3.16519
3839,-0.440945,0.313435,1,3.16541
3840,0.407618,-0.623573,1,3.16563
3841,0.745895,0.719221,0,3.1648
3842,0.827382,0.600806,0,3.16398
3843,-0.560947,0.0914973,1,3.16419
3844,0.70152,-0.0380272,1,3.16441
3845,-0.466642,-0.111457,1,3.16463
3846,-0.769273,0.132515,1,3.16485
3847,-0.812122,0.102423,1,3.16506
3848,0.0296039,0.496734,1,3.16528
3849,0.567051,0.287798,1,3.1655
3850,-0.709638,0.907953,0,3.16468
3851,-0.180919,-0.124397,1,3.16489
3852,0.092657,-0.988464,1,3.16511
3853,0.35604,0.584325,1,3.16533
3854,0.418483,0.448147,1,3.16554
3855,-0.504059,0.741561,1,3.16576
3856,-0.561863,0.246475,1,3.16598
3857,-0.467985,0.328328,1,3.16619
3858,-0.372093,0.721785,1,3.16641
3859,-0.710798,0.558323,1,3.16662
3860,-0.718916,0.189648,1,3.16684
3861,-0.768113,0.804859,0,3.16602
3862,0.978087,-0.191052,1,3.16624
3863,0.184948,0.688091,1,3.16645
3864,0.573888,0.866752,0,3.16563
3865,0.73033,0.134896,1,3.16585
3866,0.269548,-0.184398,1,3.16606
3867,-0.657816,-0.776231,0,3.16524
3868,0.32668,-0.620399,1,3.16546
3869,0.322774,0.627541,1,3.16568
3870,0.989807,-0.962888,0,3.16486
3871,-0.39895,0.465788,1,3.16507
3872,-0.822133,-0.803943,0,3.16426
3873,-0.541781,0.380822,1,3.16447
3874,-0.491729,0.372887,1,3.16469
3875,0.24031,0.647989,1,3.1649
3876,0.214552,-0.312031,1,3.16512
3877,0.122261,-0.866203,1,3.16533
3878,-0.477995,-0.0101325,1,3.16555
3879,0.985229,-0.0851492,1,3.16576
3880,-0.9577,-0.0789843,1,3.16598
3881,-0.530733,0.368125,1,3.16619
3882,-0.249466,0.237136,1,3.16641
3883,-0.734725,0.547824,1,3.16662
3884,-0.893975,0.693524,0,3.16581
3885,-0.293902,-0.340963,1,3.16602
3886,0.881524,0.80962,0,3.16521
3887,0.722578,-0.558262,1,3.16542
3888,0.260026,0.82549,1,3.16564
3889,-0.775987,-0.722334,0,3.16482
3890,-0.234206,0.162119,1,3.16504
3891,0.968626,0.831899,0,3.16423
3892,0.588232,-0.302265,1,3.16444
3893,0.982299,-0.957822,0,3.16363
3894,0.863212,-0.826344,0,3.16281
3895,0.593054,-0.730452,1,3.16303
3896,-0.525484,0.0410792,1,3.16324
3897,0.140023,-0.580541,1,3.16346
3898,0.93713,-0.938473,0,3.16265
3899,-0.579076,0.850027,0,3.16184
3900,-0.0763596,0.975096,1,3.16205
3901,0.940304,0.876579,0,3.16124
3902,-0.999756,-0.454923,0,3.16043
3903,0.0209974,0.687664,1,3.16065
3904,0.130379,-0.702863,1,3.16086
3905,0.841787,-0.517732,1,3.16108
3906,-0.489654,-0.74028,1,3.16129
3907,0.462858,0.643594,1,3.1615
3908,0.300922,-0.977904,0,3.1607
3909,-0.0978453,0.759018,1,3.16091
3910,0.814564,0.421535,1,3.16113
3911,0.325337,-0.698407,1,3.16134
3912,0.7227,-0.829335,0,3.16053
3913,-0.589147,-0.216261,1,3.16075
3914,0.845266,-0.259293,1,3.16096
3915,-0.0458402,0.195263,1,3.16118
3916,-0.915644,-0.191235,1,3.16139
3917,-0.228224,-0.459684,1,3.1616
3918,0.0655558,-0.413966,1,3.16182
3919,0.969603,0.283831,0,3.16101
3920,-0.952817,0.336385,0,3.1602
3921,-0.364036,-0.479582,1,3.16042
3922,-0.335714,-0.601233,1,3.16063
3923,0.0243545,0.679302,1,3.16085
3924,0.0642739,0.0269792,1,3.16106
3925,0.284991,0.575536,1,3.16127
3926,-0.998535,-0.643228,0,3.16047
3927,-0.188427,-0.377281,1,3.16068
3928,0.451077,0.816395,1,3.1609
3929,-0.737228,0.0179454,1,3.16111
3930,0.303668,0.288592,1,3.16132
3931,-0.677654,-0.288897,1,3.16154
3932,-0.29378,0.341635,1,3.16175
3933,-0.740402,0.973204,0,3.16095
3934,0.608924,-0.162791,1,3.16116
3935,-0.646158,-0.626564,1,3.16137
3936,0.0814869,-0.769456,1,3.16159
3937,0.244033,-0.0194104,1,3.1618
3938,0.962522,0.874687,0,3.161
3939,-0.733199,0.597754,1,3.16121
3940,-0.597998,0.640359,1,3.16142
3941,0.845938,0.845877,0,3.16062
3942,0.862235,0.16566,1,3.16083
3943,0.993652,0.907343,0,3.16003
3944,-0.863151,0.0466947,1,3.16024
3945,0.989379,0.741806,0,3.15944
3946,-0.0465727,-0.718183,1,3.15966
3947,0.295794,-0.412562,1,3.15987
3948,-0.280901,-0.716902,1,3.16008
3949,-0.22444,0.560215,1,3.16029
3950,0.974608,-0.234145,0,3.15949
3951,-0.727889,0.162119,1,3.15971
3952,-0.883721,0.830007,0,3.15891
3953,0.615577,-0.486419,1,3.15912
3954,-0.0477324,0.54526,1,3.15933
3955,0.116645,-0.879937,1,3.15954
3956,0.650797,0.353049,1,3.15976
3957,-0.387231,-0.0134286,1,3.15997
3958,-0.352988,-0.403406,1,3.16018
3959,0.125801,0.892144,1,3.16039
3960,0.0697064,-0.506806,1,3.16061
3961,-0.803638,0.637307,0,3.15981
3962,0.248184,-0.140206,1,3.16002
3963,-0.0432766,-0.923274,1,3.16023
3964,-0.134163,0.905329,1,3.16044
3965,-0.99646,-0.250748,0,3.15965
3966,-0.680767,-0.598242,1,3.15986
3967,-0.865043,-0.0821583,1,3.16007
3968,0.847647,-0.45297,1,3.16028
3969,0.0126961,0.832876,1,3.16049
3970,0.993591,-0.169139,0,3.1597
3971,0.812611,0.0300922,1,3.15991
3972,0.959348,0.218214,1,3.16012
3973,-0.0739791,0.476592,1,3.16033
3974,0.419032,0.960691,0,3.15954
3975,-0.224928,0.376427,1,3.15975
3976,-0.648538,-0.650369,1,3.15996
3977,-0.197644,0.449185,1,3.16017
3978,-0.545993,-0.276079,1,3.16038
3979,-0.299701,0.494049,1,3.16059
3980,-0.29848,-0.957578,0,3.1598
3981,-0.0597571,0.0506623,1,3.16001
3982,-0.387658,-0.66276,1,3.16022
3983,-0.334432,0.971251,0,3.15943
3984,0.783617,-0.643045,0,3.15863
3985,-0.989745,0.714216,0,3.15784
3986,0.258622,0.714643,1,3.15805
3987,-0.0943051,0.1739,1,3.15826
3988,0.28908,0.851737,1,3.15848
3989,0.438442,0.857535,1,3.15869
3990,0.0536532,0.131295,1,3.1589
3991,0.820851,-0.778002,0,3.15811
3992,-0.103095,-0.627541,1,3.15832
3993,0.0383324,0.984618,1,3.15853
3994,-0.350424,-0.861503,1,3.15874
3995,-0.765977,-0.783495,0,3.15795
3996,-0.406092,-0.908259,1,3.15816
3997,0.894708,-0.96301,0,3.15737
3998,-0.364524,0.727217,1,3.15758
3999,-0.10047,0.715315,1,3.15779
4000,-0.754929,-0.202649,1,3.158
4001,-0.504547,-0.00402857,1,3.15821
4002,-0.267594,-0.258317,1,3.15842
4003,0.260026,-0.539889,1,3.15863
4004,-0.586034,0.431606,1,3.15884
4005,-0.88482,-0.266801,1,3.15905
4006,-0.761216,-0.455411,1,3.15926
4007,0.454984,0.353476,1,3.15947
4008,-0.567173,0.880486,0,3.15868
4009,0.44772,-0.887017,1,3.15889
4010,0.725996,0.930233,0,3.1581
4011,0.577977,-0.315693,1,3.15831
4012,0.723128,0.012574,1,3.15852
4013,-0.511628,0.343771,1,3.15873
4014,0.98297,-0.711408,0,3.15795
4015,-0.815113,-0.394433,1,3.15816
4016,-0.63456,-0.0317402,1,3.15837
4017,0.66801,-0.420863,1,3.15858
4018,-0.787768,0.0202039,1,3.15879
4019,-0.948361,0.86016,0,3.158
4020,-0.0794116,0.698773,1,3.15821
4021,-0.765672,-0.22975,1,3.15842
4022,0.475249,0.199231,1,3.15863
4023,0.181835,-0.242752,1,3.15884
4024,0.499115,0.75499,1,3.15905
4025,0.886407,-0.233291,1,3.15925
4026,0.386803,0.488128,1,3.15946
4027,0.0645791,-0.600195,1,3.15967
4028,-0.918269,0.326863,1,3.15988
4029,0.655619,-0.331563,1,3.16009
4030,-0.938656,-0.698468,0,3.15931
4031,-0.817555,-0.839773,0,3.15852
4032,-0.90954,0.53232,0,3.15774
4033,-0.960142,0.427089,0,3.15696
4034,0.308063,-0.779589,1,3.15716
